2.12e-06	2.6064e-12
2.13e-06	2.19943e-12
2.14e-06	1.8947e-12
2.15e-06	1.66605e-12
2.16e-06	1.49141e-12
2.17e-06	1.35492e-12
2.18e-06	1.24563e-12
2.19e-06	1.15607e-12
2.2e-06	1.08106e-12
2.21e-06	1.01701e-12
2.22e-06	9.61354e-13
2.23e-06	9.12258e-13
2.24e-06	8.68392e-13
2.25e-06	8.28789e-13
2.26e-06	7.9274e-13
2.27e-06	7.59737e-13
2.28e-06	7.29418e-13
2.29e-06	7.01542e-13
2.3e-06	6.75962e-13
2.31e-06	6.52611e-13
2.32e-06	6.3149e-13
2.33e-06	6.12665e-13
2.34e-06	5.96257e-13
2.35e-06	5.82446e-13
2.36e-06	5.71466e-13
2.37e-06	5.6361e-13
2.38e-06	5.59231e-13
2.39e-06	5.58752e-13
2.4e-06	5.62668e-13
2.41e-06	5.71559e-13
2.42e-06	5.86107e-13
2.43e-06	6.07112e-13
2.44e-06	6.35522e-13
2.45e-06	6.72474e-13
2.46e-06	7.19354e-13
2.47e-06	7.77887e-13
2.48e-06	8.50279e-13
2.49e-06	9.39447e-13
2.5e-06	1.04939e-12
2.51e-06	1.18582e-12
2.52e-06	1.35728e-12
2.53e-06	1.57715e-12
2.54e-06	1.86732e-12
2.55e-06	2.26498e-12
2.56e-06	2.83431e-12
2.57e-06	3.67912e-12
2.58e-06	4.90973e-12
2.59e-06	6.35532e-12
2.6e-06	7.00812e-12
2.61e-06	6.17131e-12
2.62e-06	4.91843e-12
2.63e-06	4.04848e-12
2.64e-06	3.57401e-12
2.65e-06	3.34918e-12
2.66e-06	3.26838e-12
2.67e-06	3.27036e-12
2.68e-06	3.32024e-12
2.69e-06	3.39748e-12
2.7e-06	3.48944e-12
2.71e-06	3.58794e-12
2.72e-06	3.68753e-12
2.73e-06	3.78451e-12
2.74e-06	3.8763e-12
2.75e-06	3.96118e-12
2.76e-06	4.03803e-12
2.77e-06	4.10619e-12
2.78e-06	4.16536e-12
2.79e-06	4.2155e-12
2.8e-06	4.25679e-12
2.81e-06	4.28954e-12
2.82e-06	4.31422e-12
2.83e-06	4.33132e-12
2.84e-06	4.34141e-12
2.85e-06	4.34508e-12
2.86e-06	4.34292e-12
2.87e-06	4.33552e-12
2.88e-06	4.32343e-12
2.89e-06	4.3072e-12
2.9e-06	4.28734e-12
2.91e-06	4.26433e-12
2.92e-06	4.23859e-12
2.93e-06	4.21055e-12
2.94e-06	4.18056e-12
2.95e-06	4.14896e-12
2.96e-06	4.11607e-12
2.97e-06	4.08216e-12
2.98e-06	4.04747e-12
2.99e-06	4.01222e-12
3e-06	3.97663e-12
3.01e-06	3.94086e-12
3.02e-06	3.90508e-12
3.03e-06	3.86943e-12
3.04e-06	3.83404e-12
3.05e-06	3.79902e-12
3.06e-06	3.76449e-12
3.07e-06	3.73052e-12
3.08e-06	3.69721e-12
3.09e-06	3.66464e-12
3.1e-06	3.63286e-12
3.11e-06	3.60195e-12
3.12e-06	3.57196e-12
3.13e-06	3.54296e-12
3.14e-06	3.51499e-12
3.15e-06	3.48809e-12
3.16e-06	3.46233e-12
3.17e-06	3.43775e-12
3.18e-06	3.41438e-12
3.19e-06	3.39229e-12
3.2e-06	3.37151e-12
3.21e-06	3.3521e-12
3.22e-06	3.3341e-12
3.23e-06	3.31757e-12
3.24e-06	3.30255e-12
3.25e-06	3.28912e-12
3.26e-06	3.27733e-12
3.27e-06	3.26724e-12
3.28e-06	3.25892e-12
3.29e-06	3.25246e-12
3.3e-06	3.24793e-12
